spu_id,spu_name,user_id,brand_name,shop_id,shop_name,c1_id,c1_name,c2_id,c2_name,c3_id,c3_name,gmv,unit_sold,brand_clean
3443586920624562675,【10.26】SADI萨迪相机包小方包SD3951--1,92179474783.0,SADI,,云禧商贸行,,,,,,,1298.01,1,
3484210762619188478,【齐妙主妇】苏泊尔304不锈钢高压锅防爆小型压力锅家用,421800199594407.0,苏泊尔 (SUPOR),7904930.0,苏泊尔至梵专卖店,34.0,家居家装,3403.0,厨具,340301.0,烹饪锅具,353.7843866171024,1,
3437431414390449509,【钻莘专属】水密码 白金熨斗电动眼霜,76559920756.0,水密码 (WETCODE),3073140.0,,,,,,,,1609.8949999999993,15,
3472309281137793498,yd【鼎好奢】*lv中号nf*97新*尺寸*32*16*29*zym00325,3434525571684652.0,路易威登 (Louis Vuitton),,鼎好奢二手奢侈品旗舰店,12.0,箱包饰品,1202.0,女包,120201.0,女士单肩,8500.0,1,路易威登 (Louis Vuitton)
3482714054596905538,白云山金银花薄荷草本清火护龈健齿清新牙膏,60096313133.0,白云山 (baiyunshan),,大米米高端护肤工厂,31.0,个护化妆,3106.0,口腔护理,310601.0,牙膏,19.899999999999977,1,
3473234236528541198,【心欣】艺术美女——高分子水晶餐厅挂画（67710）,3747579194258644.0,阪画屋,,阪画屋家居旗舰店,34.0,家居家装,3411.0,家庭软饰,341106.0,装饰字画,132.52517985611485,1,
3414417920405716065,【新品5折】152021126门店发售安踏短袖男士t恤2020夏季新款薄款,3984241614651859.0,安踏 (ANTA),,安踏浦汇专卖店,,,,,,,115.68,1,
3477827848453125419,FILA斐乐潮牌女子运动鞋  T12W125202F,2181047734512829.0,斐乐 (FILA),,FILA长沙星沙第一分公司专卖店,11.0,服装,1104.0,女鞋,110461.0,女鞋,592.3333333333334,1,
3466756953441716734,胖虎MCM/95新/公价6300/992011170125,109417093233.0,MCM,1546570.0,出处闲置奢侈品旗舰店,32.0,母婴,3213.0,玩具,321310.0,动漫玩具,1599.0,1,MCM
3491370159451537458,【品牌店】【两支装】尊蓝·小苏打清新净亮牙膏 洁白牙齿 去牙渍,1723659398153883.0,尊蓝 (PRIME BLUE),,乐明化妆品专营店,31.0,个护化妆,3106.0,口腔护理,310601.0,牙膏,1098.206470588235,16,
3476969404556813158,小花O LV DISRICT 单肩斜跨包 黑棋格 95新 P211540193,26014236805087.0,路易威登 (Louis Vuitton),,小花二手旗舰店,12.0,箱包饰品,1202.0,女包,120201.0,女士单肩,6480.0,1,路易威登 (Louis Vuitton)
3483389457531565327,【芬腾】仿真冰丝短袖长裤夏季家居服女 J98222089 D,3941091620430635.0,芬腾 (FENTENG),,芬腾旗舰店,11.0,服装,1105.0,女士内衣,110507.0,家居服,169.0,1,
3489129097207091379,桔夕汤汤/ 卡地亚WSTA0028/95新/后镶钻/tm3059,,卡地亚 (Cartier),,,24.0,珠宝礼品,2403.0,钟表,240301.0,腕表,16999.0,1,
3470088695015684130,DOKKY翩若惊鸿 收腰衬衫 极简轻奢气质连衣裙20FL315,1903977836589611.0,DOKKY,,DOKKY服饰旗舰店,11.0,服装,1102.0,女装,110206.0,女士连衣裙,594.0,6,
3450094191684803810,colorkey珂拉琪空气刷养肤粉底液遮瑕控油持久不脱妆干油皮bb霜,1213495532860781.0,COLOR KEY,,琪琪贸易有限公司,999999.0,其他,9999.0,其他,99.0,其他,89.80000000001746,1,
3489811140161225855,【直播预售】MINISO名创优品/小黄人系列毛绒斜挎包,4292084330928296.0,名创优品 (MINISO),11280533.0,MINISO创优派专卖店,12.0,箱包饰品,1202.0,女包,120201.0,女士单肩,75.83333333333333,2,
3463728645116412425,【风哥推荐】NK 卫衣男2020新款套头衫/CU7272-010,2735177018391795.0,幸运叶子,,幸运叶子运动专营店,13.0,运动健康,1302.0,运动服,130207.0,运动卫衣,289.0,1,
3437815283283284452,【祝晓晗专享】954#  中国黄金 S925银镶锆石开口手镯,96285518522.0,中国黄金 (China Gold),4185610.0,中国黄金高盛专卖店,,,,,,,57481.51,251,
3485896949482283925,易神奢侈品/95新/纪梵希黑色钱包/公价4490/10451,,纪梵希 (GIVENCHY),,,12.0,箱包饰品,1202.0,女包,120206.0,女士钱包卡包,1199.0,1,
3435442679125803675,｛小影同款｝比芭美润养三色精华液 2支  SH,98796991672.0,比芭美 (BIBAMEI),4082480.0,XY1号店,,,,,,,139.79,2,
3479569111946765740,乐町三穿滤镜透感衬衫CWCAB2635,2990282747948798.0,乐町,,乐町女装旗舰店,11.0,服装,1102.0,女装,110202.0,女士衬衫,8822.333333333334,44,
3482282272768526133,【两件39元】利郎背心薄款高弹修身纯色黑白灰DT243,85635306729.0,利郎 (Lilanz),,欣冉贸易官方账号,11.0,服装,1105.0,女士内衣,110561.0,背心/吊带/打底衫,38.88349999999999,4,
3458954267027757349,七度空间卫生巾女日夜用姨妈巾整箱批组合装品牌正品旗舰店官网,107771981509.0,七度空间 (SPACE7),12313248.0,晓荷姐严选,31.0,个护化妆,3107.0,女士护理,310701.0,卫生巾,179.7,1,七度空间 (SPACE7)
3492722245481137184,【张老虎推荐】Lilbetter小熊短袖潮牌宽松反光上衣国潮情侣t恤,9055379625.0,LilBetter,12108825.0,LilBetter旗舰店,11.0,服装,1101.0,男装,110108.0,男士T恤衫,592.5399949379904,10,
3479350699890988851,Q798天使之泪S925淡水珍珠套装（吊坠耳饰）10-11mm【腾腾】     ,62191310800.0,天使之泪 (ANGEPERLE),,天使之泪珍珠旗舰店,24.0,珠宝礼品,2401.0,珠宝首饰,240109.0,时尚饰品,1674.0,6,
3495479756110045060,SK-II 光蕴环采钻白精华露（50ml）+SK-II 护肤精华露（230ml）,63289491516.0,SK-II,,环球名品荟,31.0,个护化妆,3101.0,面部护肤,310113.0,面部精华,36446.66666666666,24,
3481952578336610363,华硕ROG玩家国度GX601太阳神散热水冷电脑台式华硕机箱 定制主题 ,67232349396.0,华硕 (ASUS),,GOF工蜂国度,23.0,电脑办公,2302.0,电脑配件,230207.0,机箱,3293.0864960282443,1,
3419407538649754410,HLA海澜之家前胸撞色图案短袖POLO衫HNTPD2Q113A,839680799542077.0,海澜之家 (HLA),,海澜之家旗舰店,,,,,,,234.685,2,
3476232048866410435,【雅漾】时尚百搭金色小蛮腰脚链5125-1,3870958039.0,雅漾 (饰物),10483377.0,雅漾时尚饰品旗舰店,24.0,珠宝礼品,2401.0,珠宝首饰,240109.0,时尚饰品,6417.859999999998,214,杂牌
3456159564112756440,张利专享--卡帝乐鳄鱼3029管,,卡帝乐鳄鱼 (CARTELO),,,11.0,服装,1103.0,男鞋,110361.0,男鞋,3511.2,88,
3474755625848822461,回力老爹鞋女2021春季新款厚底增高鞋子0750,96092914141.0,回力 (Warrior),,回力回跃专卖店,11.0,服装,1104.0,女鞋,110461.0,女鞋,461.9333333333333,3,
3427955678940124051,巴拉巴拉男童羽绒服22074191207,4212964551298172.0,巴拉巴拉 (BALABALA),6439063.0,巴拉巴拉正品折扣,32.0,母婴,3209.0,童装童鞋,320901.0,童装,690.0,3,巴拉巴拉 (BALABALA)
3416409840296279629,【六一】036巴拉巴拉童装小童宝宝裙子夏季女童连衣裙儿童a字裙,,巴拉巴拉 (BALABALA),,,,,,,,,24.012000000000004,1,
3459126815359171088,李宁运动裤收口小脚时尚休闲裤AKLM724,96625377237.0,李宁 (LI-NING),,李宁畅跑专卖店,13.0,运动健康,1302.0,运动服,130203.0,运动裤,99.0,1,李宁 (LI-NING)
3478862978445658573,【官播】云南红皮黄心土豆5斤 坏果包赔,2146675522021120.0,每日优鲜 (missfresh),,每日优鲜生鲜旗舰店,33.0,食品酒水,3303.0,生鲜食品,330302.0,蔬菜,9.900000000000002,1,
3446539633247277516,LYT-GSS 心上 Louis Vuitton/9成新/4238604,2312979715198459.0,路易威登 (Louis Vuitton),5572767.0,,11.0,服装,1102.0,女装,110299.0,女士其他,1992.0,1,
3489769678543422045,南极人袜子男款短袜日系学生透气防臭运动袜夏季薄款隐形男士船袜,95814844918.0,南极人 (NANJIREN),,微润服饰,999999.0,其他,9999.0,其他,99.0,其他,16.186863057324842,2,
3435943092082113445,达芙妮202003540,79302973596.0,达芙妮 (DAPHNE),7293740.0,达芙妮齐兮专卖店,,,,,,,2838.286666666667,29,
3473019271309840795,手链SS0002,2849539486920364.0,鹿蔓蔓,,鹿蔓蔓的小店,24.0,珠宝礼品,2401.0,珠宝首饰,240109.0,时尚饰品,197.78571428571428,5,
3426489819461755032,玖美堂润颜兰花贵妇膏,94518297893.0,玖美堂,,刘雨晴小店,,,,,,,171.4584615384615,5,
3490444003416086926,【奢铭汇】dior  珠光灰三格戴妃包,2246990251699668.0,迪奥 (DIOR),,时尚拍二手奢侈品旗舰店,12.0,箱包饰品,1203.0,箱包,120399.0,其他-箱包,13800.0,1,
3467286419922389380,米兰坊古驰虎头胸包/98新/公价7500/G2052,,古驰 (GUCCI),,,12.0,箱包饰品,1203.0,箱包,120399.0,其他-箱包,5600.0,1,
3477680629758455871,日加能轻碳吐司500g 原味/抹茶味切片高蛋白代餐无蔗糖轻食餐现做,70741893664.0,日加能 (HIITSUP),6963936.0,HIITSUP日加能官方旗舰店,33.0,食品酒水,3301.0,休闲食品,330107.0,饼干糕点,1754.2550164218728,41,
3438186132309967003,JackJones杰克琼斯秋季男士弹力潮流百搭锥形深色牛仔裤220332074,2066712388174719.0,杰克琼斯 (Jack Jones),,杰克琼斯JACK&JONES男装旗舰店,11.0,服装,1101.0,男装,110107.0,男士牛仔裤,1361.92592592593,5,杰克琼斯 (Jack Jones)
3453762042392123988,安安Prada普拉达蓝色杀手斜挎手提袋/95新/公价19000/2012SS1703,,普拉达 (PRADA),,,12.0,箱包饰品,1203.0,箱包,120399.0,其他-箱包,3599.0,1,
3476201756545963580,李宁低帮篮球鞋男闪击7新款2021音速8减震耐磨运动鞋男鞋A,1442980171090847.0,李宁 (LI-NING),,李宁跑步装备旗舰店,13.0,运动健康,1301.0,运动鞋包,130101.0,篮球鞋,1407.0,3,李宁 (LI-NING)
3482531488388535373,【618好物节】AHC爱和纯 B5玻尿酸臻致水盈水乳套装 120ml*2 B,2480932888775199.0,爱和纯 (A.H.C),,A.H.C美妆旗舰店,31.0,个护化妆,3101.0,面部护肤,310105.0,护肤套装,20829.25,123,爱和纯 (A.H.C)
3461002863373849678,【妃妃推荐】001韩后清透水凝防晒霜,1398175850049789.0,韩后 (Hanhoo),,蝉禅的小店,31.0,个护化妆,3102.0,彩妆,310261.0,防晒,2768.65714285714,28,
3484229516593856608,★【活动专属】断糖谷 奇亚籽 168g/盒 拍1发2,1525742941766372.0,断糖谷,,断糖谷旗舰店,33.0,食品酒水,3361.0,冲调,336101.0,冲饮谷物,62603.100000000006,1569,
3487081209429887581,奢事通 GGS 路易威登老花PVC圆桶包/75314726,4398467269572456.0,路易威登 (Louis Vuitton),,奢事通奢侈品旗舰店,12.0,箱包饰品,1202.0,女包,120201.0,女士单肩,4999.0,1,
3488836994333820287,ClassicTeddy精典泰迪女童春款卫衣,1249465367271831.0,精典泰迪 (CLASSIC TEDDY),,ClassicTeddy明煌专卖店,11.0,服装,1101.0,男装,110114.0,男士卫衣,299.0625,5,
3475831261904405122,#051【叶云燕推荐】中国黄金18K黄金心型吊坠,71959081146.0,中国黄金 (China Gold),12036350.0,中国黄金一诺严选专卖店,24.0,珠宝礼品,2401.0,珠宝首饰,240102.0,黄金,2992.5,8,中国黄金 (China Gold)
3459344065332656182,杨子严选/其他/[210117DBB]/805059,108211136253.0,绿业 (LYP),,LYP旗舰店,34.0,家居家装,3402.0,宠物,340201.0,宠物食品,6918.0,2,
3453147204653575797,签儿哥-艾珂薇洗面奶~,,艾珂薇 (ACWELL),,,31.0,个护化妆,3101.0,面部护肤,310101.0,洁面,50.8,1,
3455967235485642764,C93082【洋淘】Coach 新款托特中号,2172246152185038.0,蔻驰 (COACH),9039166.0,洋淘店,12.0,箱包饰品,1203.0,箱包,120399.0,其他-箱包,1599.0,1,蔻驰 (COACH)
3434859727258017085,【龙哥严选68号】七匹狼圆领净色羊毛衫1D1860201805,97301022106.0,七匹狼 (SEPTWOLVES),5194561.0,,,,,,,,1287.13,13,
3484231434321969636,MAXRIENY2020秋季新款复古黑色中长款高腰流苏鱼尾裙,,MAXRIENY,,,11.0,服装,1102.0,女装,110213.0,女士半身裙,2185.333333333333,4,
3461984716520093159, 爆爆奢闲置/香奈儿/95新/ada8888,4212972233957776.0,想享,,想享官方旗舰店,31.0,个护化妆,3102.0,彩妆,310202.0,唇膏/口红,5000.0,1,
3473948276988987583,MAXRIENY夏季新款气质西装领衬衣网纱蕾丝上衣女,71770932772.0,MAXRIENY,,MAXRIENY旗舰店,11.0,服装,1102.0,女装,110215.0,女士雪纺衫,4704.0,16,
3500898583203452405,阿迪达斯三叶草情侣款运动短袖T恤H11367#SY,70204787595.0,阿迪达斯 (Adidas),1603199.0,,,,,,,,378.0,2,
3452141426408847105,小米智能门锁Pro,1714858898241277.0,小米 (MI),509168.0,小米官方旗舰店,34.0,家居家装,3409.0,建材,340903.0,五金工具,22145.87599994052,15,
3476554830691050910,咿丽新款时尚女士高跟鞋20701,2950697284541159.0,咿丽,,咿丽,11.0,服装,1104.0,女鞋,110461.0,女鞋,79.8,2,
3429257949749605060,金韩沙  H806-2  跟高3cm新款百搭复古马丁靴,4498798942104348.0,金韩沙,1631179.0,金韩沙鞋靴旗舰店,,,,,,,248.01,1,
3412927562459004813,【佳帮手限时福利】厨房置物架收纳架,98625897979.0,佳帮手,175312.0,佳居好物,,,,,,,160.67857648107088,3,
3466478499999668314,NS1.直播-【洋淘】coach  大号托特包,993564027787310.0,蔻驰 (COACH),9039166.0,洋淘店,12.0,箱包饰品,1203.0,箱包,120399.0,其他-箱包,1399.0,1,蔻驰 (COACH)
3444275962135587859,【陈志朋推荐】03水星家纺出品   百丽丝米兰迪杜邦春秋被冬被,77391083789.0,百丽丝 (BAILISI),,屿风家纺专营店,,,,,,,126528.405522158,773,
3465456965633897245,【现货】春夏款字母刺绣工装休闲裤◆S-4XL◆【XY1919】,67781207769.0,绅得希 (gentledexi),,绅得希旗舰店,11.0,服装,1101.0,男装,110113.0,男士休闲裤,99.0,1,
3442980561520559744,春台本味天成泉之酿系列四（500ml/瓶*6瓶）,102087060824.0,本味天成春台,1341471.0,本味天成春台纯粮酒官方旗舰店,33.0,食品酒水,3367.0,营养成分,336799.0,其他-营养成分,1980.9655172413795,4,
3490249113025572809,新粉/小花5秋/外/99新/LV路易威登26号盥洗包,3496062793298627.0,路易威登 (Louis Vuitton),3527882.0,小花苗二手奢侈品旗舰店,12.0,箱包饰品,1203.0,箱包,120302.0,拉杆箱包,5880.0,1,
3486415324268602214,安踏跑步鞋男2021新款舒弹科技网面训练运动休闲鞋-112137725,3219790953768911.0,安踏 (ANTA),,安踏北京专卖店,13.0,运动健康,1301.0,运动鞋包,130102.0,跑步鞋,209.0,1,
3465631257696801084, AlooooohaVintage Fendi /95新/ 9102,65142110875.0,AlooooohaVintage,,AlooooohaVintage旗舰店,22.0,手机数码,2202.0,手机配件,220207.0,保护套,2350.0,1,
3482850400355353157,『商场同款』男童圆领短袖针织衫短袖T恤2021夏季新款安奈儿童装A,958366113340124.0,安奈儿 (Annil),,Annil童装旗舰店,32.0,母婴,3209.0,童装童鞋,320901.0,童装,82.28571428571429,1,
3463169036546931106,开小差一个亿新年零食大礼包102包,2585652199432574.0,开小差,,共赢链优选,33.0,食品酒水,3301.0,休闲食品,330103.0,休闲零食,99.0,1,
3481188952352928390,海澜之家舒适顺滑短袖T恤HNTBJ2D076A,149185667014719.0,海澜之家 (HLA),,海澜之家HLA男装专卖店,11.0,服装,1101.0,男装,110108.0,男士T恤衫,475.2,5,
3446864083985533473,史努比-佐贝迪专享-AW20253羽绒裤,61300283072.0,史努比 (Snoopy),9144491.0,,,,,,,,12133.666666666666,136,
3457605567814734109,【曼尔顿优选】荣事达电压力锅5L大容量智能家用多功能双胆煮饭煲,3737992883878048.0,荣事达 (Royalstar),,荣事达小家电旗舰店,21.0,家用电器,2103.0,厨房电器,210302.0,电压力锅,7581.0,19,
3435520170947400828,水密码 海泉精华补水保湿套装5件套,4182190890171543.0,水密码 (WETCODE),,水密码旗舰店,,,,,,,138.01,1,
3486223903985150437,欧舒丹焕活微囊肌底精华液,95910238836.0,欧舒丹 (L'occitane),,绵阳富临百盛广场有限公司的小店,31.0,个护化妆,3101.0,面部护肤,310113.0,面部精华,702.0,1,
3489374631947816341,巴拉巴拉女童衬衫2021秋新款儿童衬衣黑白格子娃娃领202321102002,166780446183021.0,巴拉巴拉 (BALABALA),,小宝贝衣橱,11.0,服装,1102.0,女装,110202.0,女士衬衫,169.0,1,
3449264588594528899,【官方】巴拉巴拉女童加绒运动裤冬装22084190106,2990260712914157.0,巴拉巴拉 (BALABALA),,温州巴拉巴拉,11.0,服装,1101.0,男装,110113.0,男士休闲裤,288.75,4,巴拉巴拉 (BALABALA)
3493242114672827000,阿迪达斯男鞋2021春季新款运动训练鞋复古老爹鞋休闲跑步鞋EG4360,3606849244634927.0,阿迪达斯 (Adidas),,Adidas卡兹克专卖店,13.0,运动健康,1301.0,运动鞋包,130102.0,跑步鞋,249.0,1,
3470690544521509969,欧莱雅小黑瓶精华,1917199734801758.0,欧莱雅 (L'OREAL),,ANikoo的小店,31.0,个护化妆,3101.0,面部护肤,310113.0,面部精华,148.0,1,
3486105964216769786,桔夕奢品/Dior戴妃三格羊皮裸粉色/96新/公价34000/AS20317,1173934127986420.0,迪奥 (DIOR),,桔夕二手奢侈品,12.0,箱包饰品,1203.0,箱包,120399.0,其他-箱包,15990.0,1,
3455433514932132676,#ISP95新卡地亚坦克系列精  9.5成新  #373746,,卡地亚 (Cartier),,,24.0,珠宝礼品,2403.0,钟表,240302.0,座钟挂钟,14225.0,1,
3443712602105112382,9.9M/三十个儿童糖果色插梳,87268322237.0,辛卡迪,1334842.0,辛卡迪韩版童鞋,24.0,珠宝礼品,2401.0,珠宝首饰,240109.0,时尚饰品,21.7839959677419,2,
3482096129053696118,【王小川专属】酒鬼 · 馥郁经典 52度 500ml单瓶,71815272439.0,酒鬼 (JIUGUI),143825.0,醉仙网食品专营店,33.0,食品酒水,3305.0,酒,330501.0,白酒,38456.0,92,
3460646915954336615,A【可贝尔COBOR】臻颜松露鱼子眼膜5盒套装,109390320086.0,可贝尔 (COBOR),,可贝尔官方旗舰店,31.0,个护化妆,3101.0,面部护肤,310110.0,眼部护理,356.0,2,
3473221645899068302,CACHE CACHE 夏款新款纯色百搭时尚显瘦短裤牛仔裤9177009,108616440135.0,Cache Cache,,CACHECACHE旗舰店,11.0,服装,1101.0,男装,110123.0,男士短裤,49.0,1,
3471190850237818015,FILA 2021新款中性刺绣LOGO鸭舌帽 A13U113206F,4195341926664359.0,斐乐 (FILA),,FILA服饰思明南专卖店,12.0,箱包饰品,1204.0,饰品,120403.0,帽子,1155.7,6,斐乐 (FILA)
3464482794128978397,【商场同款】太平鸟女装A1FAA2A01B7,4212933303734840.0,太平鸟 (PEACEBIRD),,哈尔滨太平鸟时尚女装,11.0,服装,1102.0,女装,110206.0,女士连衣裙,639.0,4,
3459876602622682322,【粉丝专享】迪士尼正版授权雨衣卡通雨披！,3355303076445011.0,迪士尼 (DISNEY),,迪士尼母婴小店,34.0,家居家装,3407.0,生活日用,340702.0,雨伞雨具,59.8,2,
3436512943922098298,口算题卡数学口算天天练应用题竖式计算,1534544388567933.0,聚德实达图书,360785.0,聚德实达图书专营店,51.0,图书音像,5101.0,图书,510110.0,教育考试,45.6,2,
3489393967840265686,金利来男士钱包FA703064,3575238599915156.0,金利来 (Goldlion),,金利来箱包旗舰店,12.0,箱包饰品,1201.0,男包,120103.0,男士手包,387.9375,2,
3462805229286860225,迷你分享-缤善多口味坚果棒20g*16支,4432868579738304.0,be-kind,,bekind旗舰店,33.0,食品酒水,3301.0,休闲食品,330103.0,休闲零食,229.0,1,
3434450915208336683,3CE眼ying,108975065514.0,三熹玉 (STYLENANDA 3CE),1847619.0,东莞市黄江新尚峰服装商行,31.0,个护化妆,3102.0,彩妆,310213.0,眼影,188.01,1,
3476886878983184406,X巴布豆新品多功能豆豆毯,298659187791519.0,巴布豆 (BOBDOG),,巴布豆婴童用品旗舰店,32.0,母婴,3212.0,婴儿寝具,321205.0,床品,29335.2109084406,449,
3496421358936699094,ClassicTeddy精典泰迪2021年秋季新款休闲运动卫裤,1349839743889934.0,精典泰迪 (CLASSIC TEDDY),,ClassicTeddy明煌专卖店,32.0,母婴,3209.0,童装童鞋,320901.0,童装,29.90000000000009,1,
3481913743166859976,【推荐】伯希和户外女春夏薄款防紫外线百搭中长款皮肤衣12921202,61634395133.0,伯希和 (pelliot),,伯希和官方旗舰店,13.0,运动健康,1312.0,户外服,131206.0,风衣,179.0,1,
3467265883536259898,胖虎路易威登/95新/公价13800/882102230019,,路易威登 (Louis Vuitton),,,12.0,箱包饰品,1203.0,箱包,120399.0,其他-箱包,19646.0,4,路易威登 (Louis Vuitton)
3460063549714517329,【钱疯疯】尔木萄情侣牙刷软毛成人超细宽头一对情侣款,96164977140.0,尔木萄 (AMORTALS),6605055.0,AMORTALS的小店,31.0,个护化妆,3106.0,口腔护理,310604.0,牙刷,2485.7,43,
3425188768666288609,回力凉鞋女鞋平底新款魔术贴沙滩运动增高厚底松糕凉鞋WXY-B235C,95429312019.0,回力 (Warrior),4797302.0,回力中港专卖店,11.0,服装,1104.0,女鞋,110461.0,女鞋,198.0,2,
3479901991239594048,K612754休闲裤,3167029847658648.0,香影 (xiangying),,香影xingying女装旗舰店,11.0,服装,1101.0,男装,110113.0,男士休闲裤,281.0,2,
3480268066275906441,美式薯条250g*5袋,1407837426952623.0,正大食品 (CP),,正大食品CP店,33.0,食品酒水,3301.0,休闲食品,330103.0,休闲零食,29.9,1,
3466367438663365829,akclubkids女童菱形格提花毛衣 1903605,4212949909001022.0,AKCLUB,,AKCLUB官方旗舰店,32.0,母婴,3209.0,童装童鞋,320901.0,童装,1501.0,19,
3448182226502708927,回天之力-回力女款马丁靴英伦风透气短靴2020新款中筒靴HY-705020,3579633127660096.0,回力 (Warrior),6680629.0,回力久品专卖店,,,,,,,129.0,1,
3450793534800694176,#360【主播推荐】中国黄金S925银和田玉米兰弥勒佛吊坠,,中国黄金 (China Gold),,,,,,,,,1524.2727272727273,3,
3466754554660540383,Cherry针织两件套（排单5-7天）,1538959564095023.0,拉福 (LAFU),,张加衣努力ing的小店,23.0,电脑办公,2303.0,外设产品,230304.0,键盘,65.0,1,
3448505850392643455,NEW BALANCE 女款运动鞋W480SG5,122767618878941.0,NEW  BALANCE,,NewBalance汉之康智能专卖店,13.0,运动健康,1301.0,运动鞋包,130102.0,跑步鞋,583.5,2,NEW BALANCE
3496441263962639350,快速三倍变身同仁堂艾腰贴 以帮助9867265人 解決多年煩惱 ,2515325889030045.0,同仁堂 (TONGRENTANG),,春日井大陆店,13.0,运动健康,1362.0,保健器械,136205.0,中医保健,107.4230769230769,2,
3499910489578856537,【加绒保暖】HLA海澜之家男士亲肤假两件双领针织衫HNTJD4R089A,2401749132121659.0,海澜之家 (HLA),,海澜之家男士服装旗舰店,11.0,服装,1101.0,男装,110163.0,针织衫,258.0,2,
3486959582541162410,LYFEN/来伊份薯脆饼干308g原味、海苔味 hcwg,2516144946159216.0,来伊份,,来伊份旗舰店,33.0,食品酒水,3301.0,休闲食品,330103.0,休闲零食,56.59090909090908,5,
3438115042187419052,【白雪】韩后.氨基酸水漾保湿洁颜乳100g,1868821460686603.0,韩后 (Hanhoo),,宜相凡,,,,,,,118.01,1,
3457055749849616139,【捷一&马卡乐】春秋款女童两件套连衣裙55320260701,101572565602.0,马卡乐 (MARCOLOR),,马卡乐品牌童装店,11.0,服装,1102.0,女装,110206.0,女士连衣裙,159.0,1,
3493405383391875650,路易威登/95新/市场价9600/[210720DEA],2598836937436716.0,路易威登 (Louis Vuitton),,鸢然二手奢侈品,,,,,,,6598.0,2,
3467461186495374971,拼好货【现货】BGC120ACK278婴儿休闲裤春季2021新款女童洋气长裤,263477635323150.0,嘟嘟家,,嘟嘟家童装品牌店,11.0,服装,1102.0,女装,110234.0,女士休闲裤,70.0,2,
3487330294003036416,BONAS/宝娜斯蕾丝安全裤女防走光夏天薄款可外穿宽松冰丝打底短裤,3079090228430126.0,宝娜斯 (BONAS),,宝娜斯BONAS内衣裤袜旗舰店,11.0,服装,1105.0,女士内衣,110509.0,内裤,39.9,1,
3468621409448798083,minipeace太平鸟童装男童牛仔裤春夏新款儿童宽松时髦牛仔长裤潮,3733595917134094.0,MiniPeace,,minipeace旗舰店,32.0,母婴,3209.0,童装童鞋,320901.0,童装,310.909090909091,3,太平鸟 (PEACEBIRD)
3492960521567736377,erke/鸿星尔克男童新款镂空网面小童老爹鞋73120202069 -XM,3536490629709671.0,鸿星尔克 (Erke),,鸿星尔克童装旗舰店,13.0,运动健康,1301.0,运动鞋包,130102.0,跑步鞋,12753.0,117,
3461746408179243269,君君专属·雪花秀顺行,100773866902.0,雪花秀 (SULWHASOO),,米莱迪店铺,31.0,个护化妆,3101.0,面部护肤,310101.0,洁面,286.0,7,
3455626743262637906,LC兰蔻蓝水爽肤水50ml,77682899173.0,兰蔻 (LANCOME),,听话给你买,31.0,个护化妆,3101.0,面部护肤,310105.0,护肤套装,256.840926064227,6,兰蔻 (LANCOME)
3449074774595270366,【良品铺子】爆浆果心软糖草莓味(50g/袋）拍1发3,95941582653.0,良品铺子,10018570.0,,33.0,食品酒水,3301.0,休闲食品,330103.0,休闲零食,124.55,8,
3475132590925712851,【巴拉巴拉】男童运动鞋24402201632,8392492989688.0,巴拉巴拉 (BALABALA),,巴拉巴拉骏捷专卖店,32.0,母婴,3209.0,童装童鞋,320902.0,童鞋,99.89999999999964,1,
3477880193425779442,拉比树童装2021新款男童夏装纯棉宝宝运动装休闲时髦儿童套装,3262947150273300.0,拉比树 (LABISHU),,拉比树童装,32.0,母婴,3209.0,童装童鞋,320901.0,童装,200.66666666666663,2,
3460772144315774886,【老树故事顺丰包邮】四川蒲江春见耙耙柑5/8斤,101796964509.0,老树故事,749811.0,老树故事生鲜旗舰店,33.0,食品酒水,3306.0,茶,330699.0,其他-茶,510.929594137542,13,
3472853768998103051,短袖t恤男打底衫男士宽松休闲透气男圆领上衣,131584789062691.0,吉普 (JEEP),,Jeep吉普型男穿搭,11.0,服装,1101.0,男装,110108.0,男士T恤衫,586.5,9,
3492864786847422566,Y.SING衣香丽影娃娃领碎花连衣裙 910415330,1178312291136526.0,衣香丽影 (Y.SING),11446837.0,衣香丽影官方旗舰店,11.0,服装,1102.0,女装,110206.0,女士连衣裙,199.0,1,
3448552669772390341,#9213【一诺严选】中国黄金S925笑脸手链ZGHJ200127,,中国黄金 (China Gold),,,,,,,,,159.0,1,
3462306270059586398,12【梦梦推荐】马克华菲女装针织开衫420404017052,62561715641.0,马克华菲 (Mark Fairwhale),,马克华菲女装,,,,,,,30044.0,116,
3471949214718805495,【叮当专享】发夹六件套 百搭气质珍珠发饰简约小香风边夹,83692361947.0,觅爱,,觅爱官方旗舰店,24.0,珠宝礼品,2401.0,珠宝首饰,240109.0,时尚饰品,1533.8681818181833,158,
3448749729356353993,（林静老师严选）韩束金刚侠黄金肌肽蜂窝活效抚纹面膜,64036627979.0,韩束 (KANS),173528.0,,31.0,个护化妆,3101.0,面部护肤,310104.0,面膜,19950.0,175,
3450381381140620661,博柏利｜博柏利伦敦女士香水 30ml,89887967728.0,唯品会,5565464.0,唯品会旗舰店,31.0,个护化妆,3103.0,香水,310399.0,其他-香水,448.5,2,
